"TreeDepth","Offset","Name","Size"
0,"0x868fd452f530","\Program Files\Mozilla Firefox",216
0,"0x868fd452f6c0","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1577_none_329b77ed1b6e51ca\Amd64\PS5UI.DLL",216
0,"0x868fd452f9e0","\CMNotify",216
0,"0x868fd452fb70","\CMApi",216
0,"0x868fd452fd00","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\Amd64\PCL5URES.DLL7763.1_none_d5e39b8fa1bd4175\Amd64_PCL5URES.DLL",216
0,"0x868fd452fe90","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\Amd64\PCL4RES.DLL17763.1_none_d5e39b8fa1bd4175\Amd64_PCL4RES.DLL",216
0,"0x868fd45301b0","\Users\kaul\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.jfm",216
0,"0x868fd4530340","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\Amd64\MXDWDRV.DLL17763.1_none_d5e39b8fa1bd4175\Amd64_MXDWDRV.DLL",216
0,"0x868fd4530660","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd45307f0","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\Amd64\PCL5ERES.DLL7763.1_none_d5e39b8fa1bd4175\Amd64_PCL5ERES.DLL",216
0,"0x868fd4530980","\SearchTextHarvester",216
0,"0x868fd4530b10","\Windows\System32\en-US\ESENT.dll.mui",216
0,"0x868fd45312e0","\Windows\System32\en-US\vsstrace.dll.mui",216
0,"0x868fd4531470","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\Amd64\PSCRPTFE.NTF7763.1_none_d5e39b8fa1bd4175\Amd64_PSCRPTFE.NTF",216
0,"0x868fd4531600","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\Amd64\PCLXL.GPD0.17763.1_none_d5e39b8fa1bd4175\Amd64_PCLXL.GPD",216
0,"0x868fd4531ab0","\Windows\System32\imapi2.dll",216
0,"0x868fd4531dd0","\CMNotify",216
0,"0x868fd4532280","\CMApi",216
0,"0x868fd45325a0","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\Amd64\P6DISP.GPD.17763.1_none_d5e39b8fa1bd4175\Amd64_P6DISP.GPD",216
0,"0x868fd4532730","\CMNotify",216
0,"0x868fd45328c0","\Windows\System32\en-US\ApplicationFrame.dll.mui",216
0,"0x868fd4533090","\$Directory",216
0,"0x868fd45333b0","\Windows\System32\msimtf.dll",216
0,"0x868fd4533540","\Windows\System32\en-US\combase.dll.mui",216
0,"0x868fd4533b80","\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.12.Crwl",216
0,"0x868fd4533d10","\Windows\System32\storewuauth.dll",216
0,"0x868fd4533ea0","\Windows\System32\edgeIso.dll",216
0,"0x868fd45341c0","\Windows\WinSxS\amd64_dual_ntprint4.inf_31bf3856ad364e35_10.0.17763.1697_none_97c304ca5418ff01\Amd64\MSxpsPCL6.dll",216
0,"0x868fd4534350","\Windows\System32\winevt\Logs\Microsoft-Client-Licensing-Platform%4Admin.evtx",216
0,"0x868fd4534670","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1577_none_329b77ed1b6e51ca\ntprint.cat",216
0,"0x868fd4534cb0","\Users\kaul\AppData\Local\Mozilla\Firefox\Profiles\aao11zk7.default-release\safebrowsing-updating\mozplugin-block-digest256.sbstore",216
0,"0x868fd4534e40","\Windows\System32\en-US\edgehtml.dll.mui",216
0,"0x868fd45352f0","\Windows\WinSxS\amd64_dual_ntprint.inf_31bf3856ad364e35_10.0.17763.1_none_d5e39b8fa1bd4175\ntprint.cat_10.0.17763.1_none_d5e39b8fa1bd4175\ntprint.cat",216
0,"0x868fd4535480","\Windows\WinSxS\amd64_dual_ntprint4.inf_31bf3856ad364e35_10.0.17763.1697_none_97c304ca5418ff01\Amd64\MSxpsPS.dll",216
0,"0x868fd4535610","\$Directory",216
0,"0x868fd45357a0","\$Directory",216
0,"0x868fd4535ac0","\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.12.gthr",216
0,"0x868fd4535de0","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd4536290","\Windows\WinSxS\amd64_fdwsd_31bf3856ad364e35_10.0.17763.1_none_6e6e6d591a4f4491\fdWSD.dll35_10.0.17763.1_none_6e6e6d591a4f4491\fdWSD.dll",216
0,"0x868fd4536420","\Windows\System32\en-US\mswsock.dll.mui",216
0,"0x868fd45365b0","\Endpoint",216
0,"0x868fd4536740","\ProgramData\Microsoft\Windows Defender\Support\MPLog-20190319-135533.log",216
0,"0x868fd4536a60","\ProgramData\Microsoft\Windows Defender\Support\MPDetection-20211207-101228.log",216
0,"0x868fd45370a0","\Users\kaul\AppData\Local\Mozilla\Firefox\Profiles\aao11zk7.default-release\safebrowsing-updating\social-track-digest256.sbstore",216
0,"0x868fd4537230","\Windows\Prefetch\DLLHOST.EXE-71214090.pf",216
0,"0x868fd45373c0","\Windows\System32",216
0,"0x868fd45376e0","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd4537870","\Users\kaul\AppData\Local\Mozilla\Firefox\Profiles\aao11zk7.default-release\safebrowsing-updating\social-tracking-protection-linkedin-digest256.sbstore",216
0,"0x868fd4537b90","\Endpoint",216
0,"0x868fd4537d20","\$Directory",216
0,"0x868fd4537eb0","\Sessions\2\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523",216
0,"0x868fd45381d0","\Windows\WinSxS\amd64_dual_usbaudio2.inf_31bf3856ad364e35_10.0.17763.1_none_4d5f0f66e6b6f62c\usbaudio2.sys0.0.17763.1_none_4d5f0f66e6b6f62c\usbaudio2.sys",216
0,"0x868fd4538360","\Program Files\Mozilla Firefox\nss3.dll",216
0,"0x868fd4538680","\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd",216
0,"0x868fd4538810","\ProgramData\Microsoft\Windows Defender\Platform\4.18.2110.6-0\en-US\MpAsDesc.dll.mui",216
0,"0x868fd45389a0","\Users\kaul\AppData\Local\Mozilla\Firefox\Profiles\aao11zk7.default-release\safebrowsing-updating\social-tracking-protection-facebook-digest256.vlpset",216
0,"0x868fd4538b30","\AsyncConnectHlp",216
0,"0x868fd4538e50","\Users\kaul\AppData\Local\Mozilla\Firefox\Profiles\aao11zk7.default-release\safebrowsing-updating\social-tracking-protection-facebook-digest256.sbstore",216
0,"0x868fd4539170","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd4539300","\Program Files\Mozilla Firefox\firefox.exe",216
0,"0x868fd4539490","\chrome.5324.1.4465665",216
0,"0x868fd4539620","\Program Files\Mozilla Firefox",216
0,"0x868fd45397b0","\Windows\WinSxS\amd64_dual_scmbus.inf_31bf3856ad364e35_10.0.17763.1_none_43db04e3ac370fe5\scmbus.sys5_10.0.17763.1_none_43db04e3ac370fe5\scmbus.sys",216
0,"0x868fd4539940","\chrome.5324.1.4465665",216
0,"0x868fd453a110","\CMNotify",216
0,"0x868fd453a430","\Windows\System32\evr.dll",216
0,"0x868fd453a5c0","\Windows\System32\winevt\Logs\Microsoft-Windows-BackgroundTaskInfrastructure%4Operational.evtx",216
0,"0x868fd453a8e0","\Windows\System32\dxva2.dll",216
0,"0x868fd453ac00","\chrome.6324.6.127900601",216
0,"0x868fd453ad90","\Windows\System32\InstallServiceTasks.dll",216
0,"0x868fd453b240","\Windows\System32\mfperfhelper.dll",216
0,"0x868fd453b3d0","\Program Files\Mozilla Firefox",216
0,"0x868fd453b560","\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentasklauncher.dll",216
0,"0x868fd453b6f0","\Windows\System32\fontdrvhost.exe",216
0,"0x868fd453b880","\Windows\System32\DeviceDirectoryClient.dll",216
0,"0x868fd453ba10","\Windows\System32\MdmCommon.dll",216
0,"0x868fd453bba0","\Windows\System32\msmpeg2vdec.dll",216
0,"0x868fd453bd30","\Windows\System32\wbem\WinMgmtR.dll",216
0,"0x868fd453bec0","\Windows\System32\microsoft-windows-kernel-processor-power-events.dll",216
0,"0x868fd453c1e0","\Windows\System32\mfc140enu.dll",216
0,"0x868fd453c370","\Windows\System32\microsoft-windows-kernel-power-events.dll",216
0,"0x868fd453c690","\Windows\System32\mrt100.dll",216
0,"0x868fd453cb40","\Windows\System32\microsoft-windows-kernel-processor-power-events.dll",216
0,"0x868fd453ce60","\$Directory",216
0,"0x868fd453d4a0","\ProgramData\Microsoft\Windows Defender\Support\MPDeviceControl-20210813-133139.log",216
0,"0x868fd453d630","\Windows\System32\microsoft-windows-kernel-power-events.dll",216
0,"0x868fd453d7c0","\Windows\System32\LanguageComponentsInstaller.dll",216
0,"0x868fd453d950","\$Directory",216
0,"0x868fd453dc70","\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe\mrt100_app.dll",216
0,"0x868fd453e120","\$Directory",216
0,"0x868fd453e440","\Windows\System32\oleaut32.dll",216
0,"0x868fd453ea80","\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe\SharedLibrary.dll",216
0,"0x868fd453ec10","\Windows\System32\en-US\microsoft-windows-kernel-processor-power-events.dll.mui",216
0,"0x868fd453eda0","\Windows\System32\en-US\mscms.dll.mui",216
0,"0x868fd453f3e0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\favicons.sqlite-wal",216
0,"0x868fd453f700","\Windows\WinSxS\amd64_dual_sti.inf_31bf3856ad364e35_10.0.17763.973_none_a46f63bb39dbacb2\sti.inf",216
0,"0x868fd453fa20","\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsSystemAssessmentTool%4Operational.evtx",216
0,"0x868fd453fbb0","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Search.winmd",216
0,"0x868fd453fd40","\Windows\System32\WinMetadata\Windows.Security.winmd",216
0,"0x868fd45401f0","\chrome.5324.2.33988596",216
0,"0x868fd4540380","\Windows\WinSxS\amd64_dual_usbxhci.inf_31bf3856ad364e35_10.0.17763.1_none_33ab0152b93dc04c\USBXHCI.SYS_10.0.17763.1_none_33ab0152b93dc04c\USBXHCI.SYS",216
0,"0x868fd4540510","\$Directory",216
0,"0x868fd45406a0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\favicons.sqlite-shm",216
0,"0x868fd4540830","\CMApi",216
0,"0x868fd4540b50","\Windows\System32\en-US\KernelBase.dll.mui",216
0,"0x868fd4540ce0","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Tips.winmd",216
0,"0x868fd4540e70","\Windows\System32\WinMetadata\Windows.Storage.winmd",216
0,"0x868fd4541190","\$Directory",216
0,"0x868fd4541320","\Windows\System32\umpo.dll",216
0,"0x868fd45414b0","\Windows\System32\WinMetadata\Windows.Foundation.winmd",216
0,"0x868fd4541640","\Windows\System32\smartscreenps.dll",216
0,"0x868fd45417d0","\chrome.5324.2.33988596",216
0,"0x868fd4541960","\Windows\System32\en-US\microsoft-windows-kernel-power-events.dll.mui",216
0,"0x868fd4541c80","\Windows\System32\en-US\umpo.dll.mui",216
0,"0x868fd4541e10","\CMNotify",216
0,"0x868fd4542130","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\favicons.sqlite",216
0,"0x868fd45422c0","\ProgramData\Microsoft\Windows\Power Efficiency Diagnostics\energy-report-latest.xml",216
0,"0x868fd4542450","\Windows\System32\en-US\energy.dll.mui",216
0,"0x868fd4542770","\chrome.6324.19.41473266",216
0,"0x868fd4542900","\Program Files\Mozilla Firefox",216
0,"0x868fd4542db0","\Windows\WinSxS\amd64_dual_usbport.inf_31bf3856ad364e35_10.0.17763.1911_none_6c9d92bce336d050\usbehci.sys",216
0,"0x868fd45430d0","\Windows\System32\WinMetadata\Windows.System.winmd",216
0,"0x868fd4543260","\chrome.6324.28.181438049",216
0,"0x868fd45433f0","\Users\kaul\AppData\Roaming\Mozilla\Firefox\Profiles\aao11zk7.default-release\webappsstore.sqlite",216
0,"0x868fd4543580","\chrome.6324.18.139514207",216
0,"0x868fd4543710","\CMNotify",216
0,"0x868fd45438a0","\Dev\Query",216
0,"0x868fd4543bc0","\CMApi",216
0,"0x868fd4543ee0","\CMNotify",216
0,"0x868fd4544200","\ProgramData\Microsoft\Windows Defender\Scans\History\CacheManager\20B25A2A-0000-0000-0000-100000000000-0.bin",216
0,"0x868fd4544390","\ProgramData\Microsoft\Windows Defender\Support\MpWppTracing-20211207-101235-00000003-ffffffff.bin",216
0,"0x868fd4544520","\Windows\WinSxS\amd64_dual_tape.inf_31bf3856ad364e35_10.0.17763.1_none_6ca35b8435ce2f96\exabyte2.sys10.0.17763.1_none_6ca35b8435ce2f96\exabyte2.sys",216
0,"0x868fd45446b0","\$Directory",216
0,"0x868fd4544840","\Windows\System32\en-US\inetpp.dll.mui",216
0,"0x868fd45449d0","\Windows\WinSxS\amd64_dual_sdbus.inf_31bf3856ad364e35_10.0.17763.1613_none_1d1b9c2d53962e05\sdbus.inf",216
0,"0x868fd4544b60","\Windows\System32\appinfo.dll",216
0,"0x868fd4544cf0","\Windows\WinSxS\Manifests\amd64_dual_sdbus.inf_31bf3856ad364e35_10.0.17763.107_none_44a415cd07364820.manifest",216
0,"0x868fd4545330","\$Directory",216
0,"0x868fd45454c0","\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.SPA.winmd",216
0,"0x868fd4545650","\ProgramData\Microsoft\Windows Defender\Support\MpWppTracing-20211207-101235-00000003-ffffffff.bin",216
0,"0x868fd4545b00","\Windows\WinSxS\amd64_dual_usbvideo.inf_31bf3856ad364e35_10.0.17763.1_none_a3c2d2258be3d297\usbvideo.inf10.0.17763.1_none_a3c2d2258be3d297\usbvideo.inf",216
0,"0x868fd4545e20","\Windows\WinSxS\amd64_dual_wpdmtp.inf_31bf3856ad364e35_10.0.17763.1_none_9744e57515d245dc\WpdMtpUS.dll10.0.17763.1_none_9744e57515d245dc\WpdMtpUS.dll",216
0,"0x868fd4546140","\Windows\WinSxS\amd64_dual_wpdcomp.inf_31bf3856ad364e35_10.0.17763.1_none_47bd2dc504170d4e\Wpdcomp.dll_10.0.17763.1_none_47bd2dc504170d4e\Wpdcomp.dll",216
0,"0x868fd45462d0","\cubeb-pipe-6324-3",216
0,"0x868fd45465f0","\Windows\Registration\R00000000000c.clb",216
0,"0x868fd4546780","\Windows\System32\WinMetadata\Windows.Web.winmd",216
0,"0x868fd4546aa0","\Windows\System32\config\systemprofile\AppData\Local\DataSharing\Storage\DSS.log",216
0,"0x868fd45470e0","\Windows\WinSxS\amd64_dual_wpdmtp.inf_31bf3856ad364e35_10.0.17763.1697_none_f3f3f27a8f89a4d0\WpdMtpDr.dll",216
0,"0x868fd4547270","\Windows\WinSxS\amd64_dual_sdbus.inf_31bf3856ad364e35_10.0.17763.1613_none_1d1b9c2d53962e05\sdbus.sys",216
0,"0x868fd45478b0","\Windows\WinSxS\amd64_dual_usbport.inf_31bf3856ad364e35_10.0.17763.1_none_10166f1b69608207\usbd.syse35_10.0.17763.1_none_10166f1b69608207\usbd.sys",216
0,"0x868fd4547a40","\Windows\System32\winevt\Logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4ManagementService.evtx",216
0,"0x868fd4547bd0","\Windows\WinSxS\amd64_dual_wsynth3dvsc.inf_31bf3856ad364e35_10.0.17763.1_none_a90bbc7eab46fd62\RfxVmt.sys5_10.0.17763.1_none_a90bbc7eab46fd62\RfxVmt.sys",216
0,"0x868fd4548210","\Windows\WinSxS\amd64_dual_sensorshidclassdriver.inf_31bf3856ad364e35_10.0.17763.1075_none_fad546315ec1507a\SensorsHidClassDriver.inf",216
0,"0x868fd45483a0","\Windows\WinSxS\amd64_dual_wnetvsc.inf_31bf3856ad364e35_10.0.17763.1_none_b0cff9f708960a46\netvsc.sys5_10.0.17763.1_none_b0cff9f708960a46\netvsc.sys",216
0,"0x868fd4548530","\$Directory",216
0,"0x868fd4548850","\Windows\WinSxS\amd64_dual_sensorshidclassdriver.inf_31bf3856ad364e35_10.0.17763.1075_none_fad546315ec1507a\SensorsHid.dll",216
0,"0x868fd45489e0","\Windows\System32\WinMetadata\Windows.UI.Xaml.winmd",216
0,"0x868fd4548d00","\Windows\SysWOW64\winnsi.dll",216
0,"0x868fd45491b0","\Windows\WinSxS\amd64_dual_wsynth3dvsc.inf_31bf3856ad364e35_10.0.17763.1879_none_05a2fb88251094cc\wsynth3dvsc.inf",216
0,"0x868fd4549340","\Windows\servicing\InboxFodMetadataCache\metadata\Hello.Face.17658~~1.0.mum",216
0,"0x868fd45494d0","\Windows\System32\appinfoext.dll",216
0,"0x868fd4549660","\Windows\System32\en-US\svchost.exe.mui",216
0,"0x868fd45497f0","\Program Files\VMware\VMware Tools\plugins\vmusr\darkModeSync.dll",216
0,"0x868fd4549980","\$Directory",216
0,"0x868fd4549b10","\Windows\WinSxS\Manifests\amd64_hyperv-proxy-onecore_31bf3856ad364e35_10.0.17763.1879_none_b8cd47ceced7dbdc.manifest",216
0,"0x868fd4549ca0","\Windows\servicing\InboxFodMetadataCache\ActionList.xml",216
0,"0x868fd454a600","\Windows\servicing\InboxFodMetadataCache\metadata\Analog.Holographic.Desktop~~1.0.mum",216
0,"0x868fd454aab0","\Windows\WinSxS\amd64_microsoft-composable-dragdrop_31bf3856ad364e35_10.0.17763.1075_none_60bf405e42db1d71\ShellComponents.DragDrop.pri",216
0,"0x868fd454add0","\Windows\servicing\InboxFodMetadataCache\metadata\Browser.InternetExplorer~~11.0.mum",216
0,"0x868fd454b0f0","\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll",216
0,"0x868fd454b280","\Windows\System32\en-US\twinui.pcshell.dll.mui",216
0,"0x868fd454b410","\Windows\WinSxS\Manifests\amd64_dual_wstorvsp.inf_31bf3856ad364e35_10.0.17763.1935_none_0e457e458e4ad943.manifest",216
0,"0x868fd454b730","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~af-za~1.0.mum",216
0,"0x868fd454b8c0","\Windows\servicing\InboxFodMetadataCache\metadata\Kernel.Soft.Reboot~~1.0.mum",216
0,"0x868fd454ba50","\cubeb-pipe-6324-3",216
0,"0x868fd454bbe0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~be-by~1.0.mum",216
0,"0x868fd454bd70","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ca-es~1.0.mum",216
0,"0x868fd454c090","\chrome.6324.30.108926250",216
0,"0x868fd454c220","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~cy-gb~1.0.mum",216
0,"0x868fd454c3b0","\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll",216
0,"0x868fd454c540","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~bg-bg~1.0.mum",216
0,"0x868fd454c860","\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll",216
0,"0x868fd454c9f0","\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll",216
0,"0x868fd454cb80","\Dev\Query",216
0,"0x868fd454cd10","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~en-us~1.0.mum",216
0,"0x868fd454d1c0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~es-mx~1.0.mum",216
0,"0x868fd454d350","\Windows\System32\LogonController.dll",216
0,"0x868fd454d4e0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~de-de~1.0.mum",216
0,"0x868fd454d670","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ar-sa~1.0.mum",216
0,"0x868fd454d800","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~az-latn-az~1.0.mum",216
0,"0x868fd454d990","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~en-gb~1.0.mum",216
0,"0x868fd454dcb0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~bs-latn-ba~1.0.mum",216
0,"0x868fd454de40","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~eu-es~1.0.mum",216
0,"0x868fd454e160","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~bn-in~1.0.mum",216
0,"0x868fd454e2f0","\Program Files\VMware\VMware Tools\sigc-2.0.dll",216
0,"0x868fd454e480","\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll",216
0,"0x868fd454e610","\Program Files\VMware\VMware Tools\glibmm-2.4.dll",216
0,"0x868fd454e7a0","\Windows\System32\WinMetadata\Windows.UI.winmd",216
0,"0x868fd454e930","\Windows\System32\mfc140u.dll",216
0,"0x868fd454ede0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~haw-us~1.0.mum",216
0,"0x868fd454f290","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~id-id~1.0.mum",216
0,"0x868fd454f420","\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scripted%4Admin.evtx",216
0,"0x868fd454f5b0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fi-fi~1.0.mum",216
0,"0x868fd454f740","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ig-ng~1.0.mum",216
0,"0x868fd454f8d0","\Windows\CSC\v2.0.6",216
0,"0x868fd454fa60","\Windows\CSC\v2.0.6\pq",216
0,"0x868fd454fbf0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~hi-in~1.0.mum",216
0,"0x868fd454fd80","\Windows\rescache\_merged\4051159931\105130486.pri",216
0,"0x868fd4550230","䖯",216
0,"0x868fd45503c0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ga-ie~1.0.mum",216
0,"0x868fd4550550","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~gl-es~1.0.mum",216
0,"0x868fd45506e0","\Windows\ShellExperiences\TileControl.dll",216
0,"0x868fd4550870","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ha-latn-ng~1.0.mum",216
0,"0x868fd4550a00","\Windows\CSC\v2.0.6\namespace",216
0,"0x868fd4550b90","\Windows\System32\Windows.UI.Logon.dll",216
0,"0x868fd4550d20","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~gu-in~1.0.mum",216
0,"0x868fd45511d0","\Windows\CSC",216
0,"0x868fd4551360","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~hu-hu~1.0.mum",216
0,"0x868fd45514f0","\$Directory",216
0,"0x868fd4551680","\$Directory",216
0,"0x868fd4551810","\SwDevice",216
0,"0x868fd45519a0","\SwDevice",216
0,"0x868fd4551b30","\SwDevice",216
0,"0x868fd4551cc0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fr-ca~1.0.mum",216
0,"0x868fd4552170","\chrome.6324.31.134937730",216
0,"0x868fd4552300","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ja-jp~1.0.mum",216
0,"0x868fd4552490","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kk-kz~1.0.mum",216
0,"0x868fd4552620","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kn-in~1.0.mum",216
0,"0x868fd45527b0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ko-kr~1.0.mum",216
0,"0x868fd4552940","\chrome.6324.29.202228128",216
0,"0x868fd4552ad0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kok-deva-in~1.0.mum",216
0,"0x868fd4552c60","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~lb-lu~1.0.mum",216
0,"0x868fd4553110","\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.17763.1935_none_6d0ccce259f3d44f\comctl32.dll",216
0,"0x868fd45532a0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~lv-lv~1.0.mum",216
0,"0x868fd4553430","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mn-mn~1.0.mum",216
0,"0x868fd45535c0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mr-in~1.0.mum",216
0,"0x868fd4553750","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~lt-lt~1.0.mum",216
0,"0x868fd45538e0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ml-in~1.0.mum",216
0,"0x868fd4553a70","\Windows\ShellComponents\TaskFlowUI.dll",216
0,"0x868fd4553c00","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ms-bn~1.0.mum",216
0,"0x868fd4553d90","\Endpoint",216
0,"0x868fd45540b0","\$Directory",216
0,"0x868fd45543d0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~is-is~1.0.mum",216
0,"0x868fd4554a10","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~it-it~1.0.mum",216
0,"0x868fd4554ec0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kl-gl~1.0.mum",216
0,"0x868fd45551e0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~pa-in~1.0.mum",216
0,"0x868fd4555370","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ps-af~1.0.mum",216
0,"0x868fd4555690","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ms-my~1.0.mum",216
0,"0x868fd4555820","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~rm-ch~1.0.mum",216
0,"0x868fd45559b0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ru-ru~1.0.mum",216
0,"0x868fd4555b40","\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17763.1935_none_0f5b6311adde8644\GdiPlus.dll",216
0,"0x868fd4555cd0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~or-in~1.0.mum",216
0,"0x868fd4555e60","\Windows\System32",216
0,"0x868fd4556310","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~nl-nl~1.0.mum",216
0,"0x868fd45564a0","\Windows\System32\MbaeApiPublic.dll",216
0,"0x868fd4556630","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~nso-za~1.0.mum",216
0,"0x868fd45567c0","\Windows\System32\SecurityHealthAgent.dll",216
0,"0x868fd4556950","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ro-ro~1.0.mum",216
0,"0x868fd4556ae0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~rw-rw~1.0.mum",216
0,"0x868fd4556c70","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sah-ru~1.0.mum",216
0,"0x868fd4556e00","\ProgramData\Microsoft\Windows Defender\Platform\4.18.2109.6-0\en-US\MpAsDesc.dll.mui",216
0,"0x868fd45572b0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~pt-br~1.0.mum",216
0,"0x868fd4557440","\chrome.6324.32.169317548",216
0,"0x868fd45575d0","\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mt-mt~1.0.mum",216
